시도교육청,지역교육청,지역,학교명,설립구분,오후돌봄운영교실수,오후돌봄참여학생수,저녁돌봄운영교실수,저녁돌봄참여학생수,1-4학년 학생수,방과후학교 연계형돌봄운영교실수,방과후학교 연계형돌봄참여학생수,5-6학년 학생수
경상북도교육청,경상북도포항교육지원청,경상북도 포항시 남구,효자초등학교,공립,1,25,0,0,686,0,0,285
경상북도교육청,경상북도포항교육지원청,경상북도 포항시 북구,흥해남산초등학교,공립,1,20,0,0,170,0,0,99
경상북도교육청,경상북도포항교육지원청,경상북도 포항시 북구,흥해서부초등학교,공립,1,30,0,0,62,0,0,33
경상북도교육청,경상북도포항교육지원청,경상북도 포항시 북구,흥해초등학교,공립,1,27,0,0,248,0,0,142
경상북도교육청,경상북도경산교육지원청,경상북도 경산시,하양초등학교화성분교장,공립,1,11,0,0,5,0,0,6
경상북도교육청,경상북도구미교육지원청,경상북도 구미시,구평남부초등학교,공립,2,37,0,0,771,0,0,373
경상북도교육청,경상북도김천교육지원청,경상북도 김천시,김천동신초등학교,공립,3,88,0,0,463,1,17,253
경상북도교육청,경상북도안동교육지원청,경상북도 안동시,녹전초등학교원천분교장,공립,0,0,0,0,5,0,0,7
경상북도교육청,경상북도경산교육지원청,경상북도 경산시,사동초등학교,공립,1,25,0,0,519,0,0,274
경상북도교육청,경상북도경산교육지원청,경상북도 경산시,성암초등학교,공립,2,47,0,0,261,0,0,84
경상북도교육청,경상북도안동교육지원청,경상북도 안동시,안동강남초등학교,공립,2,54,0,0,607,0,0,337
경상북도교육청,경상북도구미교육지원청,경상북도 구미시,구미사곡초등학교,공립,2,48,0,0,372,0,0,188
경상북도교육청,경상북도영천교육지원청,경상북도 영천시,포은초등학교,공립,1,49,0,0,810,0,0,339
경상북도교육청,경상북도경산교육지원청,경상북도 경산시,옥곡초등학교,공립,1,27,0,0,970,0,0,509
경상북도교육청,경상북도구미교육지원청,경상북도 구미시,문장초등학교,공립,1,23,0,0,227,0,0,93
경상북도교육청,경상북도칠곡교육지원청,경상북도 칠곡군,대교초등학교,공립,2,45,0,0,909,0,0,413
경상북도교육청,경상북도상주교육지원청,경상북도 상주시,성동초등학교,공립,2,45,0,0,275,1,8,151
경상북도교육청,경상북도구미교육지원청,경상북도 구미시,도봉초등학교,공립,1,26,0,0,607,0,0,409
경상북도교육청,경상북도구미교육지원청,경상북도 구미시,진평초등학교,공립,2,52,0,0,587,0,0,316
경상북도교육청,경상북도포항교육지원청,경상북도 포항시 북구,포항장원초등학교,공립,1,25,0,0,280,0,0,146
경상북도교육청,경상북도포항교육지원청,경상북도 포항시 북구,포항장흥초등학교,공립,1,20,0,0,257,0,0,170
경상북도교육청,경상북도경산교육지원청,경상북도 경산시,봉황초등학교,공립,1,25,0,0,458,0,0,274
경상북도교육청,경상북도구미교육지원청,경상북도 구미시,구미오산초등학교,공립,2,28,0,0,172,0,0,120
경상북도교육청,경상북도포항교육지원청,경상북도 포항시 남구,대이초등학교,공립,2,50,0,0,229,0,0,126
경상북도교육청,경상북도포항교육지원청,경상북도 포항시 북구,포항해맞이초등학교,공립,1,25,0,0,476,0,0,229
경상북도교육청,경상북도구미교육지원청,경상북도 구미시,구미봉곡초등학교,공립,2,50,0,0,469,0,0,234
경상북도교육청,경상북도구미교육지원청,경상북도 구미시,천생초등학교,공립,2,49,0,0,449,0,0,191
경상북도교육청,경상북도구미교육지원청,경상북도 구미시,구미왕산초등학교,공립,1,22,0,0,604,0,0,243
경상북도교육청,경상북도경주교육지원청,경상북도 경주시,금장초등학교,공립,3,88,0,0,592,1,16,318
경상북도교육청,경상북도구미교육지원청,경상북도 구미시,정수초등학교,공립,2,50,0,0,395,0,0,181
경상북도교육청,경상북도구미교육지원청,경상북도 구미시,옥계동부초등학교,공립,3,93,0,0,1267,0,0,625
경상북도교육청,경상북도포항교육지원청,경상북도 포항시 남구,포항원동초등학교,공립,1,25,0,0,1189,0,0,493
경상북도교육청,경상북도포항교육지원청,경상북도 포항시 북구,포항양덕초등학교,공립,1,30,0,0,903,0,0,546
경상북도교육청,경상북도포항교육지원청,경상북도 포항시 북구,학천초등학교,공립,2,42,0,0,499,0,0,213
경상북도교육청,경상북도경산교육지원청,경상북도 경산시,평산초등학교,공립,3,75,0,0,805,0,0,351
경상북도교육청,경상북도포항교육지원청,경상북도 포항시 북구,포항송곡초등학교,공립,2,44,0,0,841,0,0,310
경상북도교육청,경상북도김천교육지원청,경상북도 김천시,율곡초등학교,공립,4,93,0,0,689,0,0,292
경상북도교육청,경상북도구미교육지원청,경상북도 구미시,해마루초등학교,공립,2,45,0,0,1019,0,0,284
경상북도교육청,경상북도경산교육지원청,경상북도 경산시,삼성현초등학교,공립,1,25,0,0,516,0,0,204
경상북도교육청,경상북도안동교육지원청,경상북도 안동시,풍천풍서초등학교,공립,1,16,1,14,788,0,0,324
경상북도교육청,경상북도영주교육지원청,경상북도 영주시,영주가흥초등학교,공립,2,55,0,0,690,0,0,181
경상북도교육청,경상북도구미교육지원청,경상북도 구미시,구미인덕초등학교,공립,3,73,0,0,935,0,0,266
경상북도교육청,경상북도구미교육지원청,경상북도 구미시,구미문성초등학교,공립,2,37,0,0,411,0,0,101
경상북도교육청,경상북도포항교육지원청,경상북도 포항시 북구,양서초등학교,공립,1,25,0,0,527,0,0,99
경상남도교육청,교육부,경상남도 진주시,진주교육대학교부설초등학교,국립,1,29,0,0,383,0,0,189
경상남도교육청,거제교육지원청,경상남도 거제시,거제초등학교,공립,2,49,0,0,136,0,0,84
경상남도교육청,거제교육지원청,경상남도 거제시,계룡초등학교,공립,2,50,0,0,398,1,6,212
경상남도교육청,거제교육지원청,경상남도 거제시,국산초등학교,공립,3,92,0,0,798,0,0,386
경상남도교육청,거제교육지원청,경상남도 거제시,기성초등학교,공립,2,60,0,0,450,0,0,124
경상남도교육청,거제교육지원청,경상남도 거제시,능포초등학교,공립,1,22,0,0,65,1,30,43
경상남도교육청,거제교육지원청,경상남도 거제시,대우초등학교,사립,1,20,0,0,340,0,0,156
경상남도교육청,거제교육지원청,경상남도 거제시,동부초등학교,공립,1,24,0,0,43,0,0,25
경상남도교육청,거제교육지원청,경상남도 거제시,동부초등학교율포분교장,공립,1,24,0,0,13,0,0,11
경상남도교육청,거제교육지원청,경상남도 거제시,마전초등학교,공립,1,26,0,0,203,0,0,90
경상남도교육청,거제교육지원청,경상남도 거제시,명사초등학교,공립,1,7,0,0,18,1,24,13
경상남도교육청,거제교육지원청,경상남도 거제시,사등초등학교,공립,1,23,0,0,83,0,0,42
경상남도교육청,거제교육지원청,경상남도 거제시,송정초등학교,공립,1,26,0,0,46,0,0,25
경상남도교육청,거제교육지원청,경상남도 거제시,수월초등학교,공립,2,48,0,0,545,0,0,230
경상남도교육청,거제교육지원청,경상남도 거제시,숭덕초등학교,공립,0,0,0,0,54,1,21,24
경상남도교육청,거제교육지원청,경상남도 거제시,신현초등학교,공립,1,29,0,0,280,0,0,147
경상남도교육청,거제교육지원청,경상남도 거제시,아주초등학교,공립,2,54,0,0,647,0,0,261
경상남도교육청,거제교육지원청,경상남도 거제시,연초초등학교,공립,1,23,0,0,114,0,0,54
경상남도교육청,거제교육지원청,경상남도 거제시,오량초등학교,공립,1,19,0,0,48,0,0,20
경상남도교육청,거제교육지원청,경상남도 거제시,오비초등학교,공립,1,23,0,0,100,0,0,28
경상남도교육청,거제교육지원청,경상남도 거제시,옥포초등학교,공립,3,70,0,0,301,0,0,152
경상남도교육청,거제교육지원청,경상남도 거제시,외간초등학교,공립,2,48,0,0,91,0,0,43
경상남도교육청,거제교육지원청,경상남도 거제시,외포초등학교,공립,1,20,0,0,38,0,0,14
경상남도교육청,거제교육지원청,경상남도 거제시,일운초등학교,공립,1,29,0,0,200,0,0,93
경상남도교육청,거제교육지원청,경상남도 거제시,장목초등학교,공립,1,18,0,0,33,1,34,21
경상남도교육청,거제교육지원청,경상남도 거제시,장승포초등학교,공립,2,46,0,0,392,0,0,216
경상남도교육청,거제교육지원청,경상남도 거제시,장평초등학교,공립,1,25,0,0,265,0,0,126
경상남도교육청,거제교육지원청,경상남도 거제시,중곡초등학교,공립,3,72,0,0,685,0,0,287
경상남도교육청,거제교육지원청,경상남도 거제시,창호초등학교,공립,1,19,0,0,46,2,51,21
경상남도교육청,거제교육지원청,경상남도 거제시,칠천초등학교,공립,1,8,0,0,20,0,0,9
경상남도교육청,거제교육지원청,경상남도 거제시,하청초등학교,공립,1,26,0,0,124,0,0,59
경상남도교육청,거창교육지원청,경상남도 거창군,가북초등학교,공립,1,9,0,0,9,0,0,7
경상남도교육청,거창교육지원청,경상남도 거창군,가조초등학교,공립,2,32,0,0,64,0,0,37
경상남도교육청,거창교육지원청,경상남도 거창군,거창초등학교,공립,2,41,0,0,230,0,0,136
경상남도교육청,거창교육지원청,경상남도 거창군,고제초등학교,공립,1,7,0,0,17,0,0,8
경상남도교육청,거창교육지원청,경상남도 거창군,남상초등학교,공립,1,11,0,0,25,0,0,8
경상남도교육청,거창교육지원청,경상남도 거창군,남하초등학교,공립,1,9,0,0,17,0,0,8
경상남도교육청,거창교육지원청,경상남도 거창군,마리초등학교,공립,1,10,0,0,24,0,0,10
경상남도교육청,거창교육지원청,경상남도 거창군,북상초등학교,공립,1,9,0,0,20,0,0,10
경상남도교육청,거창교육지원청,경상남도 거창군,샛별초등학교,사립,2,40,0,0,206,0,0,106
경상남도교육청,거창교육지원청,경상남도 거창군,신원초등학교,공립,1,9,0,0,14,0,0,8
경상남도교육청,거창교육지원청,경상남도 거창군,웅양초등학교,공립,1,17,0,0,39,0,0,16
경상남도교육청,거창교육지원청,경상남도 거창군,월천초등학교,공립,1,27,0,0,22,0,0,5
경상남도교육청,거창교육지원청,경상남도 거창군,위천초등학교,공립,1,20,0,0,42,0,0,24
경상남도교육청,거창교육지원청,경상남도 거창군,주상초등학교,공립,1,18,0,0,18,0,0,7
경상남도교육청,거창교육지원청,경상남도 거창군,창남초등학교,공립,2,58,0,0,205,0,0,98
경상남도교육청,거창교육지원청,경상남도 거창군,창동초등학교,공립,3,85,0,0,492,0,0,197
경상남도교육청,고성교육지원청,경상남도 고성군,개천초등학교,공립,1,11,0,0,24,0,0,14
경상남도교육청,고성교육지원청,경상남도 고성군,거류초등학교,공립,1,31,0,0,67,0,0,30
경상남도교육청,고성교육지원청,경상남도 고성군,고성초등학교,공립,2,50,0,0,611,0,0,262
경상남도교육청,고성교육지원청,경상남도 고성군,구만초등학교,공립,1,8,0,0,13,0,0,9
경상남도교육청,고성교육지원청,경상남도 고성군,대성초등학교,공립,2,55,1,7,351,0,0,176
경상남도교육청,고성교육지원청,경상남도 고성군,대흥초등학교,공립,1,30,0,0,57,0,0,24
경상남도교육청,고성교육지원청,경상남도 고성군,동광초등학교,공립,1,11,0,0,34,0,0,16
경상남도교육청,고성교육지원청,경상남도 고성군,동해초등학교,공립,1,16,0,0,24,0,0,9
경상남도교육청,고성교육지원청,경상남도 고성군,마암초등학교,공립,1,9,0,0,18,0,0,8
경상남도교육청,고성교육지원청,경상남도 고성군,방산초등학교,공립,1,15,0,0,32,0,0,18
경상남도교육청,고성교육지원청,경상남도 고성군,삼산초등학교,공립,1,12,0,0,18,0,0,8
경상남도교육청,고성교육지원청,경상남도 고성군,상리초등학교,공립,1,13,0,0,32,0,0,12
경상남도교육청,고성교육지원청,경상남도 고성군,영오초등학교,공립,1,2,0,0,10,0,0,13
경상남도교육청,고성교육지원청,경상남도 고성군,영현초등학교,공립,1,5,0,0,8,0,0,9
경상남도교육청,고성교육지원청,경상남도 고성군,율천초등학교,공립,1,9,0,0,21,0,0,9
경상남도교육청,고성교육지원청,경상남도 고성군,철성초등학교,공립,1,20,0,0,31,0,0,17
경상남도교육청,고성교육지원청,경상남도 고성군,하이초등학교,공립,1,25,0,0,49,0,0,19
경상남도교육청,고성교육지원청,경상남도 고성군,하일초등학교,공립,1,9,0,0,16,0,0,8
경상남도교육청,고성교육지원청,경상남도 고성군,회화초등학교,공립,2,43,0,0,84,0,0,36
경상남도교육청,김해교육지원청,경상남도 김해시,김해가야초등학교,공립,3,67,0,0,317,1,13,180
경상남도교육청,김해교육지원청,경상남도 김해시,경운초등학교,공립,2,55,0,0,401,0,0,225
경상남도교육청,김해교육지원청,경상남도 김해시,구봉초등학교,공립,2,53,0,0,212,0,0,100
경상남도교육청,김해교육지원청,경상남도 김해시,구산초등학교,공립,2,50,0,0,350,0,0,193
경상남도교육청,김해교육지원청,경상남도 김해시,금동초등학교,공립,1,15,0,0,37,0,0,21
경상남도교육청,김해교육지원청,경상남도 김해시,금산초등학교,공립,2,38,0,0,88,0,0,57
경상남도교육청,김해교육지원청,경상남도 김해시,김해내동초등학교,공립,2,44,0,0,249,0,0,155
경상남도교육청,김해교육지원청,경상남도 김해시,김해동광초등학교,공립,1,26,0,0,254,0,0,152
경상남도교육청,김해교육지원청,경상남도 김해시,김해봉황초등학교,공립,3,89,0,0,486,0,0,205
경상남도교육청,김해교육지원청,경상남도 김해시,김해부곡초등학교,공립,2,50,0,0,699,0,0,375
경상남도교육청,김해교육지원청,경상남도 김해시,김해삼성초등학교,공립,2,45,1,7,711,0,0,398
경상남도교육청,김해교육지원청,경상남도 김해시,김해외동초등학교,공립,2,33,0,0,383,0,0,209
경상남도교육청,김해교육지원청,경상남도 김해시,김해합성초등학교,공립,1,21,0,0,146,0,0,77
경상남도교육청,김해교육지원청,경상남도 김해시,김해활천초등학교,공립,1,27,0,0,490,0,0,241
경상남도교육청,김해교육지원청,경상남도 김해시,대감초등학교,공립,1,28,0,0,33,0,0,12
경상남도교육청,김해교육지원청,경상남도 김해시,대동초등학교,공립,1,16,1,9,40,1,16,20
경상남도교육청,김해교육지원청,경상남도 김해시,대중초등학교,공립,1,17,0,0,16,0,0,7
경상남도교육청,김해교육지원청,경상남도 김해시,대진초등학교,공립,1,22,1,16,42,1,43,23
경상남도교육청,김해교육지원청,경상남도 김해시,봉명초등학교,공립,3,86,0,0,591,0,0,331
경상남도교육청,김해교육지원청,경상남도 김해시,삼계초등학교,공립,2,58,0,0,460,0,0,308
경상남도교육청,김해교육지원청,경상남도 김해시,삼문초등학교,공립,2,40,0,0,365,0,0,182
경상남도교육청,김해교육지원청,경상남도 김해시,삼방초등학교,공립,1,24,0,0,209,0,0,124
경상남도교육청,김해교육지원청,경상남도 김해시,생림초등학교,공립,1,22,0,0,35,0,0,12
경상남도교육청,김해교육지원청,경상남도 김해시,수남초등학교,공립,5,133,0,0,1297,0,0,568
경상남도교육청,김해교육지원청,경상남도 김해시,신어초등학교,공립,2,47,0,0,312,0,0,199
경상남도교육청,김해교육지원청,경상남도 김해시,안명초등학교,공립,1,36,0,0,50,0,0,17
경상남도교육청,김해교육지원청,경상남도 김해시,어방초등학교,공립,2,56,0,0,446,0,0,263
경상남도교육청,김해교육지원청,경상남도 김해시,영운초등학교,공립,2,42,0,0,335,0,0,168
경상남도교육청,김해교육지원청,경상남도 김해시,용산초등학교,공립,1,26,0,0,45,0,0,23
경상남도교육청,김해교육지원청,경상남도 김해시,우암초등학교,공립,2,54,0,0,331,0,0,181
경상남도교육청,김해교육지원청,경상남도 김해시,월산초등학교,공립,1,29,0,0,473,0,0,233
경상남도교육청,김해교육지원청,경상남도 김해시,이북초등학교,공립,1,22,0,0,50,0,0,24
경상남도교육청,김해교육지원청,경상남도 김해시,이작초등학교,공립,1,13,0,0,24,0,0,15
경상남도교육청,김해교육지원청,경상남도 김해시,임호초등학교,공립,2,40,0,0,396,0,0,225
경상남도교육청,김해교육지원청,경상남도 김해시,장유초등학교,공립,1,25,0,0,419,0,0,228
경상남도교육청,김해교육지원청,경상남도 김해시,주동초등학교,공립,1,17,0,0,41,0,0,18
경상남도교육청,김해교육지원청,경상남도 김해시,주석초등학교,공립,3,76,0,0,688,0,0,385
경상남도교육청,김해교육지원청,경상남도 김해시,주촌초등학교,공립,1,19,0,0,38,1,19,9
경상남도교육청,김해교육지원청,경상남도 김해시,진례초등학교,공립,2,41,0,0,114,0,0,71
경상남도교육청,김해교육지원청,경상남도 김해시,진영대창초등학교,공립,1,29,1,4,483,0,0,257
경상남도교육청,김해교육지원청,경상남도 김해시,진영대흥초등학교,공립,2,53,0,0,350,1,24,182
경상남도교육청,김해교육지원청,경상남도 김해시,칠산초등학교,공립,1,14,0,0,58,0,0,36
경상남도교육청,김해교육지원청,경상남도 김해시,한림초등학교,공립,2,38,0,0,77,0,0,35
경상남도교육청,남해교육지원청,경상남도 남해군,고현초등학교,공립,1,7,0,0,15,0,0,12
경상남도교육청,남해교육지원청,경상남도 남해군,남명초등학교,공립,1,24,0,0,41,1,10,27
경상남도교육청,남해교육지원청,경상남도 남해군,남해초등학교,공립,2,51,0,0,358,1,19,187
경상남도교육청,남해교육지원청,경상남도 남해군,도마초등학교,공립,1,9,0,0,15,0,0,16
경상남도교육청,남해교육지원청,경상남도 남해군,미조초등학교,공립,1,18,0,0,53,1,14,26
경상남도교육청,남해교육지원청,경상남도 남해군,삼동초등학교,공립,1,17,0,0,28,0,0,15
경상남도교육청,남해교육지원청,경상남도 남해군,상주초등학교,공립,1,9,0,0,23,1,32,18
경상남도교육청,남해교육지원청,경상남도 남해군,설천초등학교,공립,1,12,0,0,29,1,37,18
경상남도교육청,남해교육지원청,경상남도 남해군,성명초등학교,공립,1,14,1,12,32,0,0,15
경상남도교육청,남해교육지원청,경상남도 남해군,이동초등학교,공립,1,16,0,0,42,0,0,25
경상남도교육청,남해교육지원청,경상남도 남해군,지족초등학교,공립,1,11,0,0,25,1,16,11
경상남도교육청,거제교육지원청,경상남도 거제시,진목초등학교,공립,2,50,0,0,544,0,0,236
경상남도교육청,남해교육지원청,경상남도 남해군,창선초등학교,공립,2,34,0,0,72,0,0,25
경상남도교육청,남해교육지원청,경상남도 남해군,해양초등학교,공립,2,55,0,0,132,0,0,78
경상남도교육청,창원교육지원청,경상남도 창원시 마산합포구,가포초등학교,공립,1,19,0,0,31,0,0,12
경상남도교육청,창원교육지원청,경상남도 창원시 마산회원구,감천초등학교,공립,1,22,0,0,43,0,0,29
경상남도교육청,창원교육지원청,경상남도 창원시 마산회원구,광려초등학교,공립,2,56,0,0,367,0,0,175
경상남도교육청,창원교육지원청,경상남도 창원시 마산회원구,교동초등학교,공립,1,18,0,0,72,0,0,56
경상남도교육청,창원교육지원청,경상남도 창원시 마산합포구,교방초등학교,공립,2,63,0,0,473,1,12,252
경상남도교육청,창원교육지원청,경상남도 창원시 마산합포구,구산초등학교,공립,1,2,0,0,11,1,7,3
경상남도교육청,창원교육지원청,경상남도 창원시 마산회원구,구암초등학교,공립,2,54,0,0,399,0,0,222
경상남도교육청,창원교육지원청,경상남도 창원시 마산회원구,내서초등학교,공립,1,15,0,0,33,0,0,22
경상남도교육청,창원교육지원청,경상남도 창원시 마산합포구,무학초등학교,공립,1,29,0,0,391,1,9,249
경상남도교육청,창원교육지원청,경상남도 창원시 마산합포구,반동초등학교,공립,1,10,0,0,20,0,0,12
경상남도교육청,창원교육지원청,경상남도 창원시 마산회원구,봉덕초등학교,공립,1,22,0,0,238,0,0,143
경상남도교육청,창원교육지원청,경상남도 창원시 마산회원구,북성초등학교,공립,2,55,0,0,195,1,12,117
경상남도교육청,창원교육지원청,경상남도 창원시 마산합포구,산호초등학교,공립,2,44,0,0,277,2,27,137
경상남도교육청,창원교육지원청,경상남도 창원시 마산회원구,삼계초등학교,공립,2,58,0,0,475,0,0,249
경상남도교육청,창원교육지원청,경상남도 창원시 마산합포구,상남초등학교,공립,1,23,0,0,65,0,0,40
경상남도교육청,창원교육지원청,경상남도 창원시 마산회원구,상일초등학교,공립,2,46,0,0,298,1,19,152
경상남도교육청,창원교육지원청,경상남도 창원시 마산회원구,석전초등학교,공립,3,84,0,0,507,0,0,270
경상남도교육청,창원교육지원청,경상남도 창원시 마산합포구,성호초등학교,공립,1,28,0,0,120,1,10,42
경상남도교육청,창원교육지원청,경상남도 창원시 마산합포구,마산신월초등학교,공립,3,76,0,0,490,1,16,255
경상남도교육청,창원교육지원청,경상남도 창원시 마산회원구,양덕초등학교,공립,2,58,0,0,510,0,0,257
경상남도교육청,창원교육지원청,경상남도 창원시 마산합포구,완월초등학교,공립,2,54,0,0,274,1,16,122
경상남도교육청,창원교육지원청,경상남도 창원시 마산합포구,용마초등학교,공립,2,59,0,0,197,0,0,112
경상남도교육청,창원교육지원청,경상남도 창원시 마산합포구,우산초등학교,공립,1,26,0,0,45,0,0,15
경상남도교육청,창원교육지원청,경상남도 창원시 마산합포구,월성초등학교,공립,2,52,0,0,327,0,0,142
경상남도교육청,창원교육지원청,경상남도 창원시 마산합포구,월영초등학교,공립,2,66,0,0,520,0,0,257
경상남도교육청,창원교육지원청,경상남도 창원시 마산합포구,월포초등학교,공립,2,50,0,0,276,0,0,138
경상남도교육청,창원교육지원청,경상남도 창원시 마산회원구,중리초등학교,공립,2,57,0,0,310,0,0,148
경상남도교육청,창원교육지원청,경상남도 창원시 마산합포구,진동초등학교,공립,2,50,0,0,434,0,0,200
경상남도교육청,창원교육지원청,경상남도 창원시 마산합포구,진전초등학교,공립,1,29,0,0,44,1,39,26
경상남도교육청,창원교육지원청,경상남도 창원시 마산회원구,팔룡초등학교,공립,1,21,0,0,217,0,0,126
경상남도교육청,창원교육지원청,경상남도 창원시 마산합포구,하북초등학교,공립,1,18,0,0,29,1,13,15
경상남도교육청,창원교육지원청,경상남도 창원시 마산회원구,합성초등학교,공립,2,53,0,0,161,1,8,113
경상남도교육청,창원교육지원청,경상남도 창원시 마산합포구,합포초등학교,공립,1,28,0,0,311,0,0,124
경상남도교육청,창원교육지원청,경상남도 창원시 마산합포구,해운초등학교,공립,2,58,0,0,587,1,10,300
경상남도교육청,창원교육지원청,경상남도 창원시 마산합포구,현동초등학교,공립,2,58,0,0,657,0,0,195
경상남도교육청,창원교육지원청,경상남도 창원시 마산회원구,회원초등학교,공립,2,53,0,0,358,0,0,172
경상남도교육청,밀양교육지원청,경상남도 밀양시,무안초등학교,공립,2,32,0,0,77,0,0,57
경상남도교육청,밀양교육지원청,경상남도 밀양시,밀성초등학교,공립,3,77,0,0,478,0,0,262
경상남도교육청,밀양교육지원청,경상남도 밀양시,밀양초등학교,공립,2,52,0,0,520,0,0,263
경상남도교육청,밀양교육지원청,경상남도 밀양시,밀주초등학교,공립,1,25,0,0,78,0,0,81
경상남도교육청,밀양교육지원청,경상남도 밀양시,부북초등학교,공립,1,22,0,0,41,0,0,26
경상남도교육청,밀양교육지원청,경상남도 밀양시,사포초등학교,공립,2,33,0,0,53,0,0,20
경상남도교육청,밀양교육지원청,경상남도 밀양시,산내남명초등학교,공립,1,24,0,0,14,0,0,10
경상남도교육청,밀양교육지원청,경상남도 밀양시,산내초등학교,공립,1,20,0,0,42,0,0,16
경상남도교육청,밀양교육지원청,경상남도 밀양시,산동초등학교,공립,1,14,0,0,14,0,0,13
경상남도교육청,밀양교육지원청,경상남도 밀양시,산외초등학교,공립,1,17,0,0,34,0,0,21
경상남도교육청,밀양교육지원청,경상남도 밀양시,삼랑진초등학교,공립,1,19,0,0,55,0,0,38
경상남도교육청,밀양교육지원청,경상남도 밀양시,상남초등학교,공립,1,17,0,0,7,0,0,10
경상남도교육청,밀양교육지원청,경상남도 밀양시,상동초등학교,공립,1,21,0,0,20,0,0,9
경상남도교육청,밀양교육지원청,경상남도 밀양시,송진초등학교,공립,1,22,0,0,21,0,0,14
경상남도교육청,밀양교육지원청,경상남도 밀양시,수산초등학교,공립,2,50,0,0,143,1,20,78
경상남도교육청,밀양교육지원청,경상남도 밀양시,숭진초등학교,공립,1,11,0,0,7,0,0,5
경상남도교육청,밀양교육지원청,경상남도 밀양시,예림초등학교,공립,1,30,0,0,239,0,0,123
경상남도교육청,밀양교육지원청,경상남도 밀양시,청도초등학교,공립,1,12,0,0,7,0,0,6
경상남도교육청,밀양교육지원청,경상남도 밀양시,초동초등학교,공립,1,17,0,0,28,0,0,24
경상남도교육청,밀양교육지원청,경상남도 밀양시,태룡초등학교,공립,1,23,0,0,23,0,0,16
경상남도교육청,사천교육지원청,경상남도 사천시,곤양초등학교,공립,1,23,0,0,64,0,0,32
경상남도교육청,사천교육지원청,경상남도 사천시,남양초등학교,공립,2,52,0,0,106,0,0,67
경상남도교육청,사천교육지원청,경상남도 사천시,노산초등학교,공립,2,36,0,0,123,0,0,64
경상남도교육청,사천교육지원청,경상남도 사천시,대방초등학교,공립,1,25,0,0,81,0,0,45
경상남도교육청,사천교육지원청,경상남도 사천시,대방초등학교마도분교장,공립,0,0,0,0,1,0,0,4
경상남도교육청,사천교육지원청,경상남도 사천시,대성초등학교,공립,2,46,0,0,134,0,0,61
경상남도교육청,사천교육지원청,경상남도 사천시,동성초등학교,공립,3,65,0,0,386,0,0,224
경상남도교육청,사천교육지원청,경상남도 사천시,문선초등학교,공립,2,54,0,0,484,0,0,196
경상남도교육청,사천교육지원청,경상남도 사천시,사천초등학교,공립,2,60,0,0,388,0,0,235
경상남도교육청,사천교육지원청,경상남도 사천시,삼성초등학교,공립,3,65,0,0,431,0,0,196
경상남도교육청,사천교육지원청,경상남도 사천시,삼천포초등학교,공립,1,21,0,0,105,0,0,62
경상남도교육청,사천교육지원청,경상남도 사천시,서포초등학교,공립,1,18,0,0,38,0,0,21
경상남도교육청,사천교육지원청,경상남도 사천시,삼천포초등학교신수도분교장,공립,0,0,0,0,5,0,0,7
경상남도교육청,사천교육지원청,경상남도 사천시,곤명초등학교,공립,1,21,0,0,35,1,24,19
경상남도교육청,사천교육지원청,경상남도 사천시,용산초등학교,공립,2,53,0,0,449,0,0,211
경상남도교육청,사천교육지원청,경상남도 사천시,용현초등학교,공립,2,53,0,0,164,0,0,60
경상남도교육청,사천교육지원청,경상남도 사천시,정동초등학교,공립,1,26,0,0,223,1,25,88
경상남도교육청,사천교육지원청,경상남도 사천시,축동초등학교,공립,2,24,0,0,58,1,8,27
경상남도교육청,산청교육지원청,경상남도 산청군,금서초등학교,공립,1,8,0,0,14,0,0,3
경상남도교육청,산청교육지원청,경상남도 산청군,단계초등학교,공립,1,12,0,0,26,1,34,17
경상남도교육청,산청교육지원청,경상남도 산청군,단성초등학교,공립,1,32,0,0,50,0,0,32
경상남도교육청,산청교육지원청,경상남도 산청군,덕산초등학교,공립,2,33,0,0,57,0,0,35
경상남도교육청,산청교육지원청,경상남도 산청군,도산초등학교,공립,1,12,0,0,18,2,23,16
경상남도교육청,산청교육지원청,경상남도 산청군,산청초등학교,공립,3,74,0,0,259,0,0,126
경상남도교육청,산청교육지원청,경상남도 산청군,삼장초등학교,공립,1,8,0,0,17,0,0,14
경상남도교육청,산청교육지원청,경상남도 산청군,생비량초등학교,공립,1,8,0,0,11,0,0,8
경상남도교육청,산청교육지원청,경상남도 산청군,생초초등학교,공립,1,7,0,0,17,0,0,17
경상남도교육청,산청교육지원청,경상남도 산청군,신안초등학교,공립,2,37,0,0,141,0,0,98
경상남도교육청,산청교육지원청,경상남도 산청군,신천초등학교,공립,1,7,0,0,17,0,0,15
경상남도교육청,산청교육지원청,경상남도 산청군,오부초등학교,공립,1,8,0,0,15,0,0,12
경상남도교육청,산청교육지원청,경상남도 산청군,차황초등학교,공립,1,4,0,0,17,0,0,10
경상남도교육청,양산교육지원청,경상남도 양산시,덕계초등학교,공립,2,52,0,0,429,0,0,208
경상남도교육청,양산교육지원청,경상남도 양산시,동산초등학교,공립,2,40,0,0,334,0,0,124
경상남도교육청,양산교육지원청,경상남도 양산시,물금초등학교,공립,1,22,0,0,148,0,0,94
경상남도교육청,양산교육지원청,경상남도 양산시,범어초등학교,공립,2,55,0,0,117,0,0,53
경상남도교육청,양산교육지원청,경상남도 양산시,삼성초등학교,공립,2,41,0,0,230,0,0,120
