시도교육청,지역교육청,지역,학교명,설립구분,인적자원운용,학생복지/교육격차해소,기본적교육활동,선택적교육활동,교육활동지원,학교일반운영,학교시설확충,학교재무활동
강원도교육청,강원도철원교육지원청,강원도 철원군,와수초등학교,공립,"5,756,000","40,699,000","57,980,000","26,700,000","12,275,000","176,608,000",0,"300,000"
강원도교육청,강원도철원교육지원청,강원도 철원군,용정초등학교,공립,"3,080,000","54,281,000","29,276,000","16,770,000","18,383,000","99,458,000",0,0
강원도교육청,강원도철원교육지원청,강원도 철원군,장흥초등학교,공립,"1,950,000","69,999,000","37,220,000","33,230,000","13,433,000","100,664,000","4,851,000","4,050,000"
강원도교육청,강원도철원교육지원청,강원도 철원군,철원초등학교,공립,"4,440,000","159,390,000","48,730,000","32,458,000","19,730,000","154,784,000","4,000,000",0
강원도교육청,강원도철원교육지원청,강원도 철원군,청양초등학교,공립,"2,990,000","92,337,000","58,590,000","13,100,000","20,994,000","121,595,000","4,402,000",0
강원도교육청,강원도철원교육지원청,강원도 철원군,토성초등학교,공립,"2,150,000","41,216,000","38,471,000","12,050,000","28,910,000","97,683,000","2,400,000",0
강원도교육청,강원도춘천교육지원청,강원도 춘천시,가산초등학교,공립,"4,058,000","66,060,000","40,570,000","17,120,000","14,463,000","91,600,000",0,0
강원도교육청,강원도춘천교육지원청,강원도 춘천시,광판초등학교,공립,"7,833,000","59,410,000","42,638,000","24,990,000","20,290,000","84,624,000",0,0
강원도교육청,강원도춘천교육지원청,강원도 춘천시,교동초등학교,공립,"4,800,000","136,247,000","122,060,000","12,300,000","18,888,000","174,208,000",0,0
강원도교육청,강원도춘천교육지원청,강원도 춘천시,근화초등학교,공립,"6,208,000","144,963,000","54,570,000","84,150,000","24,367,000","141,090,000",0,"1,000,000"
강원도교육청,강원도춘천교육지원청,강원도 춘천시,금병초등학교,공립,"4,350,000","142,335,000","54,879,000","43,080,000","31,736,000","114,222,000","6,428,000",0
강원도교육청,강원도춘천교육지원청,강원도 춘천시,금산초등학교,공립,"5,940,000","79,797,000","76,251,000","12,230,000","19,201,000","92,843,000",0,"5,600,000"
강원도교육청,강원도춘천교육지원청,강원도 춘천시,남부초등학교,공립,"10,250,000","520,518,000","146,214,000","210,918,000","34,902,000","259,797,000",0,0
강원도교육청,강원도춘천교육지원청,강원도 춘천시,남산초등학교,공립,"4,290,000","114,465,000","129,446,000","18,294,000","21,700,000","180,871,000",0,0
강원도교육청,강원도춘천교육지원청,강원도 춘천시,남춘천초등학교,공립,"6,378,000","259,101,000","52,080,000","188,300,000","28,156,000","190,469,000","2,550,000",0
강원도교육청,강원도춘천교육지원청,강원도 춘천시,당림초등학교,공립,"3,090,000","24,938,000","43,123,000","4,200,000","13,600,000","94,596,000",0,0
강원도교육청,강원도춘천교육지원청,강원도 춘천시,동내초등학교,공립,"7,020,000","230,018,000","128,507,000","21,360,000","23,100,000","152,848,000",0,0
강원도교육청,강원도춘천교육지원청,강원도 춘천시,동부초등학교,공립,"8,090,000","283,984,000","76,140,000","179,279,000","23,434,000","206,776,000",0,0
강원도교육청,강원도춘천교육지원청,강원도 춘천시,동춘천초등학교,공립,"5,187,000","159,089,000","53,150,000","79,742,000","14,280,000","154,413,000",0,"20,000"
강원도교육청,강원도춘천교육지원청,강원도 춘천시,만천초등학교,공립,"15,950,000","599,386,000","283,186,000","321,826,000","65,320,000","199,251,000",0,"300,000"
강원도교육청,강원도춘천교육지원청,강원도 춘천시,봄내초등학교,공립,"9,150,000","448,085,000","118,035,000","29,800,000","35,234,000","309,136,000",0,"500,000"
강원도교육청,강원도춘천교육지원청,강원도 춘천시,봉의초등학교,공립,"9,050,000","235,714,000","112,321,000","101,800,000","21,454,000","187,322,000",0,0
강원도교육청,강원도춘천교육지원청,강원도 춘천시,부안초등학교,공립,"5,750,000","297,605,000","137,373,000","227,910,000","32,283,000","190,446,000",0,0
강원도교육청,강원도춘천교육지원청,강원도 춘천시,상천초등학교,공립,"5,760,000","97,474,000","77,407,000","8,600,000","29,951,000","98,064,000",0,0
강원도교육청,강원도춘천교육지원청,강원도 춘천시,서상초등학교,공립,"7,315,000","69,272,000","73,533,000","14,190,000","25,173,000","104,866,000",0,0
강원도교육청,강원도춘천교육지원청,강원도 춘천시,남산초등학교서천분교장,공립,0,0,0,0,0,0,0,0
강원도교육청,강원도춘천교육지원청,강원도 춘천시,석사초등학교,공립,"15,980,000","525,063,000","137,636,000","74,150,000","34,340,000","257,374,000",0,"500,000"
강원도교육청,강원도춘천교육지원청,강원도 춘천시,소양초등학교,공립,"10,680,000","579,186,000","154,138,000","226,936,000","47,554,000","252,491,000",0,0
강원도교육청,강원도춘천교육지원청,강원도 춘천시,송화초등학교,공립,"6,020,000","55,618,000","42,725,000","24,870,000","15,814,000","92,578,000",0,"5,000,000"
강원도교육청,강원도춘천교육지원청,강원도 춘천시,신남초등학교,공립,"4,900,000","210,300,000","68,106,000","26,370,000","37,216,000","166,203,000",0,0
강원도교육청,강원도춘천교육지원청,강원도 춘천시,신동초등학교,공립,"4,850,000","205,355,000","69,628,000","89,272,000","17,656,000","135,492,000",0,0
강원도교육청,강원도춘천교육지원청,강원도 춘천시,오동초등학교,공립,"2,300,000","58,205,000","66,125,000","15,700,000","13,356,000","115,069,000",0,0
강원도교육청,강원도춘천교육지원청,강원도 춘천시,우석초등학교,공립,"7,500,000","293,107,000","90,423,000","172,300,000","41,676,000","206,476,000",0,0
강원도교육청,강원도춘천교육지원청,강원도 춘천시,조양초등학교,공립,"5,585,000","98,466,000","59,496,000","17,970,000","13,620,000","80,343,000",0,0
강원도교육청,강원도춘천교육지원청,강원도 춘천시,중앙초등학교,공립,"4,018,000","125,367,000","55,285,000","132,700,000","19,626,000","122,475,000",0,0
강원도교육청,강원도춘천교육지원청,강원도 춘천시,지촌초등학교지암분교장,공립,0,0,0,0,0,0,0,0
강원도교육청,강원도춘천교육지원청,강원도 춘천시,지촌초등학교,공립,"5,290,000","78,918,000","65,228,000","11,450,000","21,753,000","145,043,000",0,0
강원도교육청,강원도춘천교육지원청,강원도 춘천시,천전초등학교,공립,"4,740,000","88,125,000","77,791,000","7,082,000","16,902,000","115,718,000",0,0
강원도교육청,강원도춘천교육지원청,강원도 춘천시,추곡초등학교,공립,"1,250,000","22,986,000","46,585,000","12,250,000","6,345,000","94,938,000",0,"605,000"
강원도교육청,강원도춘천교육지원청,강원도 춘천시,춘천초등학교,공립,"5,300,000","250,934,000","83,111,000","15,110,000","27,490,000","175,629,000",0,"1,000,000"
강원도교육청,강원도춘천교육지원청,강원도 춘천시,호반초등학교,공립,"4,220,000","165,682,000","46,172,000","159,170,000","26,935,000","152,182,000",0,0
강원도교육청,강원도춘천교육지원청,강원도 춘천시,효제초등학교,공립,"2,900,000","142,894,000","52,180,000","104,800,000","28,043,000","141,163,000",0,0
강원도교육청,강원도춘천교육지원청,강원도 춘천시,후평초등학교,공립,"5,690,000","242,603,000","84,360,000","182,915,000","27,940,000","197,215,000",0,0
강원도교육청,강원도태백교육지원청,강원도 태백시,동점초등학교,공립,"3,341,000","43,617,000","54,436,000","6,140,000","18,394,000","101,270,000",0,0
강원도교육청,강원도태백교육지원청,강원도 태백시,미동초등학교,공립,"5,235,000","49,938,000","45,628,000","14,500,000","11,134,000","97,242,000",0,0
강원도교육청,강원도태백교육지원청,강원도 태백시,삼성초등학교,공립,"3,710,000","58,332,000","37,993,000","13,300,000","16,998,000","116,393,000",0,"12,000,000"
강원도교육청,강원도태백교육지원청,강원도 태백시,상장초등학교,공립,"3,870,000","154,824,000","59,903,000","17,140,000","18,800,000","139,631,000",0,0
강원도교육청,강원도태백교육지원청,강원도 태백시,장성초등학교,공립,"2,590,000","92,587,000","62,149,000","17,998,000","12,542,000","120,741,000",0,0
강원도교육청,강원도태백교육지원청,강원도 태백시,철암초등학교,공립,"2,964,000","59,052,000","43,308,000","12,990,000","15,339,000","113,806,000",0,0
강원도교육청,강원도태백교육지원청,강원도 태백시,태백초등학교,공립,"2,000,000","62,088,000","53,334,000","6,010,000","13,968,000","113,721,000",0,"2,683,000"
강원도교육청,강원도태백교육지원청,강원도 태백시,태서초등학교,공립,"3,210,000","68,260,000","39,627,000","15,090,000","11,304,000","106,962,000","3,000,000",0
강원도교육청,강원도태백교육지원청,강원도 태백시,통리초등학교,공립,"3,060,000","49,237,000","42,853,000","22,284,000","13,717,000","117,752,000",0,0
강원도교육청,강원도태백교육지원청,강원도 태백시,함태초등학교,공립,"4,780,000","89,369,000","86,575,000","12,550,000","10,599,000","148,280,000",0,0
강원도교육청,강원도태백교육지원청,강원도 태백시,황지중앙초등학교,공립,"6,380,000","319,770,000","79,272,000","65,710,000","47,865,000","184,860,000",0,"3,244,000"
강원도교육청,강원도태백교육지원청,강원도 태백시,황지초등학교,공립,"12,540,000","592,982,000","131,510,000","51,002,000","75,701,000","315,567,000",0,0
강원도교육청,강원도평창교육지원청,강원도 평창군,가평초등학교,공립,"1,310,000","20,601,000","15,890,000","10,400,000","6,849,000","83,558,000",0,0
강원도교육청,강원도평창교육지원청,강원도 평창군,거문초등학교,공립,"4,340,000","58,292,000","51,731,000","10,740,000","9,498,000","103,357,000",0,"860,000"
강원도교육청,강원도평창교육지원청,강원도 평창군,계촌초등학교,공립,"6,510,000","82,447,000","50,124,000","13,916,000","14,210,000","122,532,000",0,"20,000,000"
강원도교육청,강원도평창교육지원청,강원도 평창군,대화초등학교,공립,"2,610,000","96,597,000","42,120,000","19,538,000","10,934,000","108,863,000",0,0
강원도교육청,강원도평창교육지원청,강원도 평창군,도성초등학교,공립,"1,710,000","45,133,000","47,045,000","20,550,000","14,240,000","96,076,000",0,0
강원도교육청,강원도평창교육지원청,강원도 평창군,대관령초등학교,공립,"2,140,000","59,448,000","32,750,000","23,200,000","14,271,000","103,185,000",0,0
강원도교육청,강원도평창교육지원청,강원도 평창군,면온초등학교,공립,"4,340,000","100,538,000","37,948,000","36,020,000","12,204,000","105,754,000",0,0
강원도교육청,강원도평창교육지원청,강원도 평창군,미탄초등학교,공립,"3,190,000","75,800,000","51,858,000","11,870,000","10,574,000","108,749,000",0,"3,300,000"
강원도교육청,강원도평창교육지원청,강원도 평창군,방림초등학교,공립,"3,150,000","39,568,000","48,724,000","16,760,000","10,385,000","91,801,000",0,"2,000,000"
강원도교육청,강원도평창교육지원청,강원도 평창군,봉평초등학교,공립,"5,340,000","154,360,000","61,064,000","31,570,000","29,038,000","122,910,000",0,0
강원도교육청,강원도평창교육지원청,강원도 평창군,속사초등학교,공립,"4,600,000","50,419,000","56,078,000","24,770,000","14,310,000","84,156,000",0,"87,000"
강원도교육청,강원도평창교육지원청,강원도 평창군,신리초등학교,공립,"3,950,000","44,529,000","32,632,000","27,340,000","8,948,000","91,757,000",0,0
강원도교육청,강원도평창교육지원청,강원도 평창군,안미초등학교,공립,"2,370,000","56,510,000","51,403,000","10,770,000","9,167,000","101,848,000",0,0
강원도교육청,강원도평창교육지원청,강원도 평창군,장평초등학교,공립,"4,218,000","73,150,000","37,855,000","22,100,000","12,806,000","102,651,000","6,000,000","10,000,000"
강원도교육청,강원도평창교육지원청,강원도 평창군,주진초등학교,공립,"2,310,000","50,389,000","59,671,000","16,400,000","13,390,000","91,895,000","7,078,000",0
강원도교육청,강원도평창교육지원청,강원도 평창군,진부초등학교,공립,"30,630,000","199,117,000","56,109,000","28,871,000","26,120,000","157,247,000",0,"201,000"
강원도교육청,강원도평창교육지원청,강원도 평창군,평창초등학교,공립,"10,590,000","243,469,000","87,076,000","42,670,000","31,270,000","239,773,000",0,"50,000,000"
강원도교육청,강원도평창교육지원청,강원도 평창군,호명초등학교,공립,"2,960,000","87,146,000","68,998,000","28,850,000","11,826,000","100,984,000",0,0
강원도교육청,강원도평창교육지원청,강원도 평창군,횡계초등학교,공립,"6,840,000","139,299,000","49,597,000","20,860,000","11,773,000","148,593,000",0,0
강원도교육청,강원도홍천교육지원청,강원도 홍천군,구송초등학교,공립,"3,100,000","53,785,000","53,848,000","21,535,000","17,737,000","93,209,000","5,000,000",0
강원도교육청,강원도홍천교육지원청,강원도 홍천군,남산초등학교,공립,"11,550,000","519,630,000","256,955,000","164,153,000","43,961,000","296,597,000","12,000,000",0
강원도교육청,강원도홍천교육지원청,강원도 홍천군,내촌초등학교,공립,"5,620,000","94,402,000","42,698,000","32,702,000","12,449,000","104,845,000",0,0
강원도교육청,강원도홍천교육지원청,강원도 홍천군,대곡초등학교,공립,"4,670,000","40,501,000","36,020,000","20,838,000","14,694,000","81,152,000","6,737,000",0
강원도교육청,강원도홍천교육지원청,강원도 홍천군,내촌초등학교동창분교장,공립,"3,710,000","24,494,000","29,465,000","7,590,000","13,750,000","76,451,000",0,"100,000"
강원도교육청,강원도홍천교육지원청,강원도 홍천군,두촌초등학교,공립,"9,220,000","83,185,000","60,024,000","19,885,000","16,110,000","94,256,000",0,0
강원도교육청,강원도홍천교육지원청,강원도 홍천군,매산초등학교,공립,"3,530,000","43,139,000","49,898,000","16,550,000","10,803,000","116,886,000",0,"2,000,000"
강원도교육청,강원도홍천교육지원청,강원도 홍천군,명덕초등학교,공립,"7,600,000","126,445,000","88,252,000","13,667,000","25,319,000","127,072,000",0,0
강원도교육청,강원도홍천교육지원청,강원도 홍천군,모곡초등학교,공립,"1,500,000","31,610,000","29,124,000","4,570,000","10,432,000","94,665,000",0,0
강원도교육청,강원도홍천교육지원청,강원도 홍천군,반곡초등학교,공립,"3,948,000","47,240,000","54,404,000","19,990,000","5,100,000","70,766,000",0,0
강원도교육청,강원도홍천교육지원청,강원도 홍천군,삼생초등학교,공립,"3,290,000","37,351,000","51,031,000","5,800,000","7,889,000","95,131,000","4,166,000","300,000"
강원도교육청,강원도홍천교육지원청,강원도 홍천군,삼포초등학교,공립,"3,250,000","61,885,000","61,625,000","15,404,000","17,550,000","109,759,000",0,0
강원도교육청,강원도홍천교육지원청,강원도 홍천군,서석초등학교,공립,"7,342,000","91,328,000","65,401,000","16,390,000","19,885,000","183,191,000",0,"100,000"
강원도교육청,강원도홍천교육지원청,강원도 홍천군,석화초등학교,공립,"4,250,000","183,043,000","55,278,000","12,040,000","26,165,000","176,830,000",0,0
강원도교육청,강원도홍천교육지원청,강원도 홍천군,속초초등학교,공립,"6,125,000","126,373,000","78,519,000","33,840,000","19,429,000","234,033,000",0,0
강원도교육청,강원도홍천교육지원청,강원도 홍천군,오안초등학교,공립,"2,820,000","74,311,000","32,453,000","13,800,000","13,381,000","71,889,000",0,"300,000"
강원도교육청,강원도홍천교육지원청,강원도 홍천군,원당초등학교,공립,"2,310,000","43,962,000","19,740,000","21,361,000","6,703,000","84,689,000",0,0
강원도교육청,강원도홍천교육지원청,강원도 홍천군,율전초등학교,공립,"2,000,000","49,656,000","31,988,000","25,300,000","14,520,000","78,692,000","6,000,000","700,000"
강원도교육청,강원도홍천교육지원청,강원도 홍천군,속초초등학교좌운분교장,공립,0,0,0,0,0,0,0,0
강원도교육청,강원도홍천교육지원청,강원도 홍천군,주봉초등학교,공립,"5,470,000","55,198,000","74,564,000","8,400,000","12,030,000","84,539,000",0,0
강원도교육청,강원도홍천교육지원청,강원도 홍천군,창촌초등학교,공립,"3,200,000","178,951,000","51,091,000","17,272,000","16,756,000","117,270,000",0,0
강원도교육청,강원도홍천교육지원청,강원도 홍천군,서석초등학교청량분교장,공립,0,0,0,0,0,0,0,0
강원도교육청,강원도홍천교육지원청,강원도 홍천군,한서초등학교,공립,"2,510,000","36,474,000","44,486,000","18,571,000","12,730,000","81,081,000",0,0
강원도교육청,강원도홍천교육지원청,강원도 홍천군,협신초등학교,공립,"15,550,000","58,488,000","63,825,000","6,666,000","16,250,000","88,211,000",0,0
강원도교육청,강원도홍천교육지원청,강원도 홍천군,홍천초등학교,공립,"17,200,000","439,325,000","114,128,000","64,300,000","42,173,000","279,087,000",0,0
강원도교육청,강원도홍천교육지원청,강원도 홍천군,화계초등학교,공립,"4,050,000","84,548,000","64,406,000","12,640,000","14,853,000","181,409,000",0,0
강원도교육청,강원도홍천교육지원청,강원도 홍천군,화촌초등학교,공립,"5,750,000","56,506,000","54,652,000","16,610,000","17,950,000","92,963,000","3,000,000","200,000"
강원도교육청,강원도화천교육지원청,강원도 화천군,광덕초등학교,공립,"1,850,000","61,532,000","63,516,000","22,100,000","14,310,000","98,228,000",0,"10,000,000"
강원도교육청,강원도화천교육지원청,강원도 화천군,다목초등학교,공립,"2,540,000","45,150,000","52,438,000","10,270,000","16,640,000","103,138,000",0,0
강원도교육청,강원도화천교육지원청,강원도 화천군,봉오초등학교,공립,"1,550,000","44,128,000","54,292,000","21,660,000","14,245,000","99,995,000","5,356,000",0
강원도교육청,강원도화천교육지원청,강원도 화천군,사내초등학교,공립,"9,366,000","217,347,000","165,581,000","29,410,000","26,660,000","152,318,000",0,"40,000,000"
강원도교육청,강원도화천교육지원청,강원도 화천군,산양초등학교,공립,"4,030,000","49,794,000","45,509,000","6,560,000","14,020,000","94,157,000",0,0
강원도교육청,강원도화천교육지원청,강원도 화천군,상승초등학교,공립,"4,350,000","71,498,000","44,451,000","8,080,000","9,810,000","151,955,000",0,0
강원도교육청,강원도화천교육지원청,강원도 화천군,실내초등학교,공립,"3,160,000","57,437,000","60,134,000","20,900,000","6,650,000","98,095,000",0,0
강원도교육청,강원도화천교육지원청,강원도 화천군,오음초등학교,공립,"2,674,000","28,083,000","56,576,000","23,990,000","6,643,000","90,244,000",0,0
강원도교육청,강원도화천교육지원청,강원도 화천군,용암초등학교,공립,"2,810,000","79,601,000","56,286,000","18,745,000","12,750,000","101,699,000","7,000,000",0
강원도교육청,강원도화천교육지원청,강원도 화천군,원천초등학교,공립,"3,790,000","63,700,000","52,950,000","14,991,000","19,290,000","95,373,000","4,078,000","4,000,000"
강원도교육청,강원도화천교육지원청,강원도 화천군,유촌초등학교,공립,"4,320,000","55,370,000","30,974,000","15,840,000","10,930,000","100,188,000",0,"3,000,000"
강원도교육청,강원도화천교육지원청,강원도 화천군,풍산초등학교,공립,"3,350,000","58,156,000","44,666,000","18,810,000","21,940,000","102,404,000",0,0
강원도교육청,강원도화천교육지원청,강원도 화천군,화천초등학교,공립,"13,398,000","271,254,000","96,454,000","27,690,000","28,805,000","255,353,000",0,"45,000,000"
강원도교육청,강원도횡성교육지원청,강원도 횡성군,갑천초등학교,공립,"3,794,000","50,606,000","40,396,000","27,185,000","6,789,000","79,048,000",0,"500,000"
강원도교육청,강원도횡성교육지원청,강원도 횡성군,강림초등학교,공립,"3,002,000","68,383,000","41,904,000","22,330,000","16,262,000","88,125,000",0,0
강원도교육청,강원도횡성교육지원청,강원도 횡성군,공근초등학교,공립,"4,572,000","77,017,000","36,530,000","15,862,000","32,550,000","110,201,000","5,000,000","500,000"
강원도교육청,강원도횡성교육지원청,강원도 횡성군,안흥초등학교덕천분교장,공립,0,0,0,0,0,0,0,0
강원도교육청,강원도횡성교육지원청,강원도 횡성군,둔내초등학교,공립,"4,440,000","165,979,000","68,913,000","36,960,000","19,628,000","162,458,000",0,0
강원도교육청,강원도횡성교육지원청,강원도 횡성군,청일초등학교신대분교장,공립,0,0,0,0,0,0,0,0
강원도교육청,강원도횡성교육지원청,강원도 횡성군,서원초등학교,공립,"4,290,000","76,152,000","52,188,000","17,650,000","14,616,000","99,168,000","3,094,000",0
강원도교육청,강원도횡성교육지원청,강원도 횡성군,성남초등학교,공립,"2,600,000","74,666,000","34,610,000","51,626,000","13,091,000","119,626,000",0,"28,200,000"
강원도교육청,강원도횡성교육지원청,강원도 횡성군,성북초등학교,공립,"6,900,000","311,101,000","87,418,000","106,360,000","26,216,000","192,763,000",0,0
강원도교육청,강원도횡성교육지원청,강원도 횡성군,수백초등학교,공립,"1,630,000","78,973,000","49,968,000","17,480,000","18,480,000","84,028,000",0,0
강원도교육청,강원도횡성교육지원청,강원도 횡성군,안흥초등학교,공립,"4,310,000","63,904,000","56,036,000","9,270,000","22,921,000","166,222,000",0,0
강원도교육청,강원도횡성교육지원청,강원도 횡성군,우천초등학교,공립,"3,950,000","55,495,000","49,623,000","48,060,000","15,050,000","97,012,000",0,"10,000,000"
강원도교육청,강원도횡성교육지원청,강원도 횡성군,유현초등학교,공립,"2,340,000","26,418,000","34,674,000","18,173,000","21,860,000","63,644,000",0,0
강원도교육청,강원도횡성교육지원청,강원도 횡성군,정금초등학교,공립,"4,870,000","50,295,000","38,845,000","22,988,000","11,990,000","96,258,000",0,0
강원도교육청,강원도횡성교육지원청,강원도 횡성군,창림초등학교,공립,"2,294,000","51,401,000","27,591,000","33,130,000","8,286,000","89,008,000",0,0
강원도교육청,강원도횡성교육지원청,강원도 횡성군,청일초등학교,공립,"3,950,000","61,011,000","36,190,000","13,490,000","13,100,000","165,702,000",0,0
강원도교육청,강원도횡성교육지원청,강원도 횡성군,춘당초등학교,공립,"1,110,000","21,004,000","32,577,000","13,690,000","17,750,000","97,049,000",0,0
강원도교육청,강원도횡성교육지원청,강원도 횡성군,횡성초등학교,공립,"8,000,000","292,738,000","103,577,000","45,080,000","28,211,000","194,146,000",0,0
강원도교육청,강원도강릉교육지원청,강원도 강릉시,옥천초등학교운산분교장,공립,0,0,0,0,0,0,0,0
강원도교육청,강원도홍천교육지원청,강원도 홍천군,속초초등학교월운분교장,공립,0,0,0,0,0,0,0,0
강원도교육청,강원도원주교육지원청,강원도 원주시,태봉초등학교,공립,"8,540,000","213,091,000","232,769,000","222,032,000","34,230,000","232,983,000",0,0
강원도교육청,강원도강릉교육지원청,강원도 강릉시,주문진초등학교삼덕분교장,공립,0,0,0,0,0,0,0,0
강원도교육청,강원도화천교육지원청,강원도 화천군,상승초등학교노동분교장,공립,0,0,0,0,0,0,0,0
강원도교육청,강원도화천교육지원청,강원도 화천군,화천초등학교논미분교장,공립,0,0,0,0,0,0,0,0
강원도교육청,강원도홍천교육지원청,강원도 홍천군,화계초등학교대룡분교장,공립,0,0,0,0,0,0,0,0
강원도교육청,강원도춘천교육지원청,강원도 춘천시,성림초등학교,공립,"18,400,000","547,189,000","144,656,000","29,220,000","76,919,000","272,146,000",0,0
강원도교육청,강원도속초양양교육지원청,강원도 속초시,소야초등학교,공립,"5,500,000","242,699,000","125,898,000","117,530,000","15,690,000","170,567,000",0,0
강원도교육청,강원도동해교육지원청,강원도 동해시,청운초등학교,공립,"17,800,000","505,063,000","176,777,000","168,520,000","49,133,000","275,160,000","3,000,000",0
강원도교육청,강원도영월교육지원청,강원도 영월군,마차초등학교공기분교장,공립,0,0,0,0,0,0,0,0
강원도교육청,강원도원주교육지원청,강원도 원주시,동화초등학교,공립,"6,200,000","206,180,000","165,721,000","147,920,000","32,350,000","238,818,000",0,0
강원도교육청,강원도원주교육지원청,강원도 원주시,단관초등학교,공립,"13,540,000","327,947,000","150,668,000","46,300,000","62,760,000","305,067,000",0,0
강원도교육청,강원도원주교육지원청,강원도 원주시,무실초등학교,공립,"9,980,000","214,679,000","89,007,000","394,226,000","33,785,000","243,064,000",0,0
강원도교육청,강원도춘천교육지원청,강원도 춘천시,성원초등학교,공립,"17,500,000","523,661,000","180,010,000","262,610,000","85,552,000","282,761,000",0,"10,000,000"
강원도교육청,강원도원주교육지원청,강원도 원주시,구곡초등학교,공립,"12,650,000","336,494,000","212,231,000","581,727,000","40,730,000","279,488,000",0,0
강원도교육청,강원도속초양양교육지원청,강원도 속초시,청봉초등학교,공립,"7,510,000","296,926,000","106,191,000","21,130,000","52,719,000","181,825,000",0,0
강원도교육청,강원도원주교육지원청,강원도 원주시,반곡초등학교,공립,"13,810,000","367,993,000","206,457,000","45,760,000","90,846,000","249,422,000","2,612,000",0
강원도교육청,강원도원주교육지원청,강원도 원주시,만대초등학교,공립,"11,196,000","266,467,000","231,834,000","317,196,000","41,337,000","237,638,000",0,0
강원도교육청,강원도원주교육지원청,강원도 원주시,솔샘초등학교,공립,"10,680,000","310,243,000","222,291,000","140,690,000","67,027,000","262,642,000",0,0
강원도교육청,강원도원주교육지원청,강원도 원주시,버들초등학교,공립,"9,450,000","319,270,000","225,691,000","14,120,000","84,696,000","275,552,000","21,600,000",0
강원도교육청,강원도춘천교육지원청,강원도 춘천시,장학초등학교,공립,"9,261,000","386,245,000","184,989,000","160,110,000","43,810,000","221,838,000",0,0
충청북도교육청,교육부,충청북도 청주시 서원구,청주교육대학교부설초등학교,국립,"54,615,000","468,644,000","413,831,000","310,088,000","81,729,000","198,210,000",0,"4,316,000"
충청북도교육청,교육부,충청북도 청주시 흥덕구,한국교원대학교부설월곡초등학교,국립,"65,862,000","615,872,000","288,251,000","328,960,000","113,675,000","236,760,000","20,620,000",0
충청북도교육청,충청북도괴산증평교육지원청,충청북도 괴산군,감물초등학교,공립,"7,340,000","188,151,000","31,980,000","27,820,000","67,428,000","100,254,000",0,"2,000,000"
충청북도교육청,충청북도괴산증평교육지원청,충청북도 괴산군,괴산명덕초등학교,공립,"7,335,000","352,396,000","87,860,000","99,831,000","89,432,000","168,724,000",0,"2,304,000"
충청북도교육청,충청북도괴산증평교육지원청,충청북도 증평군,도안초등학교,공립,"8,020,000","257,754,000","65,140,000","38,730,000","46,637,000","95,153,000",0,"1,000,000"
충청북도교육청,충청북도괴산증평교육지원청,충청북도 괴산군,동인초등학교,공립,"10,000,000","486,181,000","129,605,000","221,844,000","96,660,000","183,117,000",0,"3,000,000"
충청북도교육청,충청북도괴산증평교육지원청,충청북도 괴산군,목도초등학교,공립,"6,935,000","218,707,000","49,073,000","15,980,000","87,338,000","144,956,000",0,"3,000,000"
충청북도교육청,충청북도괴산증평교육지원청,충청북도 괴산군,문광초등학교,공립,"8,680,000","241,262,000","44,536,000","27,360,000","56,783,000","86,438,000",0,"2,913,000"
충청북도교육청,충청북도괴산증평교육지원청,충청북도 괴산군,백봉초등학교,공립,"6,050,000","129,381,000","52,062,000","20,475,000","45,771,000","82,691,000",0,"200,000"
충청북도교육청,충청북도괴산증평교육지원청,충청북도 괴산군,보광초등학교,공립,"8,465,000","249,394,000","79,821,000","12,560,000","51,103,000","95,843,000",0,"500,000"
충청북도교육청,충청북도괴산증평교육지원청,충청북도 증평군,삼보초등학교,공립,"15,800,000","1,117,516,000","196,866,000","312,100,000","150,649,000","252,002,000",0,"3,000,000"
충청북도교육청,충청북도괴산증평교육지원청,충청북도 괴산군,소수초등학교,공립,"4,310,000","152,089,000","35,627,000","21,860,000","68,140,000","94,592,000",0,"539,000"
충청북도교육청,충청북도괴산증평교육지원청,충청북도 괴산군,송면초등학교,공립,"5,477,000","168,404,000","39,025,000","19,250,000","111,687,000","99,111,000",0,"1,000,000"
충청북도교육청,충청북도괴산증평교육지원청,충청북도 괴산군,연풍초등학교,공립,"4,100,000","110,637,000","44,812,000","24,270,000","56,260,000","126,700,000",0,"500,000"
충청북도교육청,충청북도괴산증평교육지원청,충청북도 괴산군,장연초등학교,공립,"5,260,000","200,095,000","23,010,000","23,517,000","100,693,000","95,199,000",0,"500,000"
충청북도교육청,충청북도괴산증평교육지원청,충청북도 증평군,죽리초등학교,공립,"6,057,000","255,336,000","81,939,000","53,463,000","74,467,000","89,632,000","5,000,000","2,000,000"
충청북도교육청,충청북도괴산증평교육지원청,충청북도 증평군,증평초등학교,공립,"37,630,000","2,112,996,000","353,722,000","388,343,000","192,943,000","332,547,000",0,"3,000,000"
충청북도교육청,충청북도괴산증평교육지원청,충청북도 괴산군,청안초등학교,공립,"7,950,000","240,848,000","51,983,000","12,880,000","50,884,000","123,568,000",0,"300,000"
충청북도교육청,충청북도괴산증평교육지원청,충청북도 괴산군,청천초등학교,공립,"5,320,000","260,687,000","63,748,000","8,550,000","92,719,000","129,497,000",0,"500,000"
